,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
497,p498,s5879,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",finds Assets in IVM,action,Rapid7 InsightVM finds Assets in IVM,Rapid7 InsightVM
497,p498,s5880,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",nows,action,Datetime nows,Datetime
497,p498,s5881,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",times Components,pattern_match, times Components,
497,p498,s5882,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",searchs Filter,action,Type Converter searchs Filter,Type Converter
497,p498,s5883,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",dids we get disabled assets?,automated_decision, dids we get disabled assets?,
497,p498,s5884,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",extracts dNS Names,action,Type Converter extracts dNS Names,Type Converter
497,p498,s5885,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",ones and a half days ago,action,Datetime ones and a half days ago,Datetime
497,p498,s5886,Rapid7,Delete Recently Disabled Assets in AD from InsightVM,"This workflow finds and optionally deletes assets in InsightVM that have been disabled in Active Directory. The workflow searches Active Directory for computer accounts that have been disabled in the previous 30 hours, looks up the DNS Hostname of each newly disabled asset, and searches for that hostname in InsightVM. If the user-defined parameter `Delete Assets from IVM?` is true, it then proceeds to delete the assets from InsightVM.",gets changed disabled computers,action,Active Directory LDAP gets changed disabled computers,Active Directory LDAP
498,p499,s5889,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",deploys Patch -- Create Multi-Action Group,action,BigFix deploys Patch -- Create Multi-Action Group,BigFix
498,p499,s5890,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",founds Fixlets?,automated_decision, founds Fixlets?,
498,p499,s5891,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",faileds to Find Fixlets Notification,action,Microsoft Teams faileds to Find Fixlets Notification,Microsoft Teams
498,p499,s5892,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",founds Fixlets Notification,action,Microsoft Teams founds Fixlets Notification,Microsoft Teams
498,p499,s5893,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",fetchs Relevant Fixlets,action,BigFix fetchs Relevant Fixlets,BigFix
498,p499,s5894,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",searchings Notification,action,Microsoft Teams searchings Notification,Microsoft Teams
498,p499,s5895,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",faileds to Deploy Notification,action,Microsoft Teams faileds to Deploy Notification,Microsoft Teams
498,p499,s5896,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",deployeds Patch?,automated_decision, deployeds Patch?,
498,p499,s5897,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",actions Started Notification,action,Microsoft Teams actions Started Notification,Microsoft Teams
498,p499,s5899,Rapid7,Deploy Patch with BigFix from Microsoft Teams,"Deploy a patch with HCL BigFix to a target system with a Microsoft Teams message. This workflow accepts a Patch Title and Target Host, searches HCL BigFix for relevant fixlets, and attempts to deploy those fixlets to the Target Host. If successful, a link to the HCL BigFix action is returned in Microsoft Teams.",extracts Title & Hostname,pattern_match, extracts Title & Hostname,
