id,vendor,playbook_name,playbook_description,tags,steps,actuator,step_types,step_names,step_id,step_description
p7,LogicHub,OOB Content - Authorized Activity Tracking with Spreadsheets,no description,[],11,,,Create a filter,s3844, Create a filter
p7,LogicHub,OOB Content - Authorized Activity Tracking with Spreadsheets,no description,[],11,,,operator table To Html String,s3845, operator table To Html String
p7,LogicHub,OOB Content - Authorized Activity Tracking with Spreadsheets,no description,[],11,,,Add  Fields,s3846, Add  Fields
p7,LogicHub,OOB Content - Authorized Activity Tracking with Spreadsheets,no description,[],11,Google Sheets,,Read Sheet,s3847,Google Sheets Read Sheet
p8,LogicHub,OOB Content - Automated Attachment Analysis from Email,no description,[],9,,,Add  Field,s3851, Add  Field
p8,LogicHub,OOB Content - Automated Attachment Analysis from Email,no description,[],9,,,Configure  Extract  JSON  Fields 1,s3853, Configure  Extract  JSON  Fields 1
p8,LogicHub,OOB Content - Automated Attachment Analysis from Email,no description,[],9,,,Attachment,s3854, Attachment
p8,LogicHub,OOB Content - Automated Attachment Analysis from Email,no description,[],9,IMAP,,Read Emails,s3856,IMAP Read Emails
p8,LogicHub,OOB Content - Automated Attachment Analysis from Email,no description,[],9,Virus Total,,Analyze File,s3857,Virus Total Analyze File
p9,LogicHub,OOB Content - Automated URL Analysis from Email,no description,[],12,,,Explode,s3859, Explode
p9,LogicHub,OOB Content - Automated URL Analysis from Email,no description,[],12,,,replace,s3863, replace
p9,LogicHub,OOB Content - Automated URL Analysis from Email,no description,[],12,,,operator drop Columns,s3864, operator drop Columns
p9,LogicHub,OOB Content - Automated URL Analysis from Email,no description,[],12,Virus Total,,Analyze URL,s3868,Virus Total Analyze URL
p10,LogicHub,OOB Content - CrowdStrike Hash Blocking,no description,[],5,CrowdStrike Falcon Host (OAuth Based),,Create Custom IO Cs,s3873,CrowdStrike Falcon Host (OAuth Based) Create Custom IO Cs
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,Extract  CVE  Details,s3877, Extract  CVE  Details
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,operator load List,s3878, operator load List
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,Add  History  Field,s3879, Add  History  Field
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,operator load List 1,s3880, operator load List 1
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,operator match Pattern,s3882, operator match Pattern
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,Create a filter 1,s3885, Create a filter 1
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,Extract  Report  Fields,s3886, Extract  Report  Fields
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,Add  Email  Fields,s3888, Add  Email  Fields
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,Extract  History  Fields,s3889, Extract  History  Fields
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,,,operator append To List,s3890, operator append To List
p11,LogicHub,OOB Content - CVE Watchdog,no description,[],19,Web API,,Execute Web API,s3892,Web API Execute Web API
p12,LogicHub,OOB Content - Github Keyword Monitoring,no description,[],11,,,operator auto Join,s3899, operator auto Join
p12,LogicHub,OOB Content - Github Keyword Monitoring,no description,[],11,,,Add  Field 1,s3902, Add  Field 1
p13,LogicHub,OOB Content - Hash Lookup,no description,[],8,,,Send  Email,s3908, Send  Email
p13,LogicHub,OOB Content - Hash Lookup,no description,[],8,Virus Total,,Analyze File Hash,s3910,Virus Total Analyze File Hash
p14,LogicHub,OOB Content - IP Geolocation,no description,[],5,,,operator geo Ip Lookup,s3915, operator geo Ip Lookup
p14,LogicHub,OOB Content - IP Geolocation,no description,[],5,Google Sheets,,Write Sheet,s3917,Google Sheets Write Sheet
p15,LogicHub,OOB Content - List Public GitHub Repos,no description,[],7,,,Configure  Extract  JSON  Fields 2,s3919, Configure  Extract  JSON  Fields 2
p16,LogicHub,OOB Content - TOR Exit Nodes,no description,[],5,File Tools,,Download URL,s3929,File Tools Download URL
p17,LogicHub,OOB Content - Twitter Zero Day Monitoring,no description,[],2,,,Twitter,s3931, Twitter
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Convert  JSON  List to  Array,s3933, Convert  JSON  List to  Array
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Explode  Events  Array,s3934, Explode  Events  Array
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Unique  Lookup  File  Hashes,s3935, Unique  Lookup  File  Hashes
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Tags  List to  Array,s3936, Tags  List to  Array
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Hybrid  Analysis  Details  Parse,s3937, Hybrid  Analysis  Details  Parse
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Explode  Tags  Array,s3938, Explode  Tags  Array
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Get  Lookup  Hash  For  Each  Alert,s3939, Get  Lookup  Hash  For  Each  Alert
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Parse  Tag  Name,s3940, Parse  Tag  Name
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Collect  Tag  Names  Per  Hash,s3941, Collect  Tag  Names  Per  Hash
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Integration  Parent,s3942, Integration  Parent
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Join  Virustotal and  Hybrid  Analysis,s3943, Join  Virustotal and  Hybrid  Analysis
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Join  Virustotal and  Hybrid  Analysis  With  Anomali,s3944, Join  Virustotal and  Hybrid  Analysis  With  Anomali
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Parse  Event  Name and  Details,s3945, Parse  Event  Name and  Details
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Join  With  Original  Populate  MD5,s3946, Join  With  Original  Populate  MD5
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Join  Original  With  Enriched  Data,s3947, Join  Original  With  Enriched  Data
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Collect  Event  ID  Group,s3948, Collect  Event  ID  Group
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Event  Detail  Full  Parse,s3949, Event  Detail  Full  Parse
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Initial  Scoring,s3950, Initial  Scoring
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Unknown  Files,s3951, Unknown  Files
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Join  All  Possible  Outcomes,s3952, Join  All  Possible  Outcomes
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Group by  Offense  ID,s3953, Group by  Offense  ID
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Final  Score  Calculated,s3954, Final  Score  Calculated
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Aggregate  Rows  By  Hash,s3955, Aggregate  Rows  By  Hash
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Build  Alert and  Enrichment  Descriptions,s3956, Build  Alert and  Enrichment  Descriptions
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,No  Case  Created  Offenses,s3957, No  Case  Created  Offenses
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Low  Severity  Cases  No  Email  Escalation,s3958, Low  Severity  Cases  No  Email  Escalation
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Offenses for  Case,s3959, Offenses for  Case
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,PUP  Check,s3960, PUP  Check
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,Case Management,,Create Case,s3961,Case Management Create Case
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Known  Files,s3962, Known  Files
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Detection  Keyword  Check,s3963, Detection  Keyword  Check
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Close  Prep,s3964, Close  Prep
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Parse  Event  JSON  List,s3965, Parse  Event  JSON  List
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Get  Offenses and  Parse,s3966, Get  Offenses and  Parse
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Q Radar  Malware  Installation  Events,s3967, Q Radar  Malware  Installation  Events
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Q Radar  Malware  Installation  Offenses,s3968, Q Radar  Malware  Installation  Offenses
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Drop  Integration  Errors,s3969, Drop  Integration  Errors
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Anomali  Hash  Reputation  Query,s3970, Anomali  Hash  Reputation  Query
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Anomali  Hash  Results  Parse,s3971, Anomali  Hash  Results  Parse
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Virustotal  Hash  Query,s3972, Virustotal  Hash  Query
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Parse  Virustotal  Hash  Query  Results,s3973, Parse  Virustotal  Hash  Query  Results
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Hybrid  Analysis  Hash  Query,s3974, Hybrid  Analysis  Hash  Query
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Hybrid  Hash  Results  Parse,s3975, Hybrid  Hash  Results  Parse
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Escalation  Email,s3976, Escalation  Email
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Grab  Fields  For  Offense  Close,s3977, Grab  Fields  For  Offense  Close
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Update  Offense  Note,s3978, Update  Offense  Note
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Close  Q Radar  Offense,s3979, Close  Q Radar  Offense
p18,LogicHub,OOB: Malware Installation Triage,no description,[],50,,,Critical  Cases for  Email  Escalation,s3981, Critical  Cases for  Email  Escalation
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,parent node,s3983, parent node
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,grab vul solution,s3984, grab vul solution
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,get siem notables,s3985, get siem notables
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,fetch solution field,s3987, fetch solution field
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,check ciphers using nmap,s3988, check ciphers using nmap
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,no weak ciphers,s3989, no weak ciphers
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,weak ciphers,s3990, weak ciphers
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,env 1 notables,s3991, env 1 notables
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,create tickets,s3992, create tickets
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,pick integration errors,s3993, pick integration errors
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,get jira details,s3994, get jira details
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,notable update,s3995, notable update
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,splunk update unprocessed,s3996, splunk update unprocessed
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,update notable detected,s3997, update notable detected
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,join all,s3998, join all
p19,LogicHub,OOB: SSL/TLS Vulnerability Detected Triage,no description,[],19,,,regex match,s4000, regex match
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Tenable  List  Scan  Results,s4004, Tenable  List  Scan  Results
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Parse  Usable  Scans,s4005, Parse  Usable  Scans
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Filter  Tenable  Usable  Scans,s4006, Filter  Tenable  Usable  Scans
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Filter  S3  Prefix,s4007, Filter  S3  Prefix
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Read  S3  Scan  History  List,s4008, Read  S3  Scan  History  List
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Join  With  Scan  History,s4009, Join  With  Scan  History
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Is  New  Scan,s4010, Is  New  Scan
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Read  Failure  List,s4011, Read  Failure  List
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Prep  For  Download,s4012, Prep  For  Download
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Parse  Batch  URL,s4013, Parse  Batch  URL
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Get  Batch  Data,s4014, Get  Batch  Data
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Tenable  Download  Scans,s4015, Tenable  Download  Scans
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Add  Fail  Flag,s4016, Add  Fail  Flag
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Parse  Tenable  Download  Results,s4017, Parse  Tenable  Download  Results
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Successful  Tenable  Download,s4018, Successful  Tenable  Download
p20,LogicHub,OOB: Tenable Scan to S3,no description,[],36,,,Remove  From  Failure  List,s4019, Remove  From  Failure  List
